,Nome_UF,co_ibge,Nome_Município,Hub_ind,muni_number
168,Minas Gerais,3168309,Taquaraçu de Minas,1.0,3045
169,Rio de Janeiro,3301876,Iguaba Grande,0.0,3202
170,Rio de Janeiro,3306305,Volta Redonda,1.0,3266
171,São Paulo,3501301,Álvares Machado,1.0,3282
172,São Paulo,3527009,Lindóia,0.0,3571
173,São Paulo,3545308,Salto de Pirapora,0.0,3775
174,São Paulo,3553906,Tarabai,0.0,3868
175,Rio Grande do Sul,4300802,Antônio Prado,0.0,4622
176,Rio Grande do Sul,4301925,Barra do Rio Azul,0.0,4644
177,Rio Grande do Sul,4302105,Bento Gonçalves,1.0,4648
178,Rio Grande do Sul,4316808,Santa Cruz do Sul,1.0,4969
179,Mato Grosso,5101803,Barra do Garças,1.0,5198
180,Goiás,5214051,Mundo Novo,0.0,5476
181,Goiás,5219753,Santo Antônio do Descoberto,0.0,5535
182,Maranhão,2100105,Afonso Cunha,0.0,451
183,Maranhão,2105450,Jatobá,0.0,543
184,Piauí,2202802,Conceição do Canindé,0.0,729
185,Paraíba,2504009,Campina Grande,1.0,1293
186,Paraíba,2513984,São Francisco,0.0,1423
187,Pernambuco,2603405,Calumbi,0.0,1500
188,Alagoas,2700706,Batalha,0.0,1656
189,Alagoas,2703106,Igaci,0.0,1683
190,Alagoas,2706422,Pariconha,0.0,1718
191,Alagoas,2708501,São Luís do Quitunde,0.0,1740
192,Bahia,2933604,Xique-Xique,1.0,2243
193,Minas Gerais,3140704,Mateus Leme,0.0,2714
194,Minas Gerais,3149804,Perdizes,0.0,2824
195,Minas Gerais,3152501,Pouso Alegre,1.0,2857
196,Minas Gerais,3153707,Quartel Geral,0.0,2869
197,Espírito Santo,3200169,Água Doce do Norte,0.0,3099
198,Espírito Santo,3201506,Colatina,1.0,3115
199,Rio de Janeiro,3303609,Paracambi,1.0,3225
200,São Paulo,3504305,Avaí,0.0,3316
201,São Paulo,3515186,Espírito Santo do Pinhal,0.0,3438
202,São Paulo,3538204,Pinhalzinho,1.0,3696
203,São Paulo,3554201,Tejupá,0.0,3872
204,Paraná,4106902,Curitiba,1.0,4005
205,Santa Catarina,4201505,Armazém,0.0,4330
206,Rio Grande do Sul,4305603,Colorado,0.0,4717
207,Goiás,5202353,Arenópolis,0.0,5348
208,Pará,1500958,Aurora do Pará,0.0,163
209,Piauí,2201556,Bela Vista do Piauí,0.0,690
210,Rio Grande do Norte,2404200,Goianinha,1.0,1121
211,Pernambuco,2612802,Santa Terezinha,0.0,1611
212,Minas Gerais,3128600,Guarda-Mor,0.0,2568
213,Minas Gerais,3134400,Iturama,1.0,2632
214,Rio de Janeiro,3304003,Piraí,0.0,3231
215,Rio de Janeiro,3304300,Rio Bonito,0.0,3238
216,Rio de Janeiro,3305802,Teresópolis,1.0,3260
217,São Paulo,3509809,Campos Novos Paulista,0.0,3378
218,São Paulo,3556305,Valparaíso,0.0,3897
219,Paraná,4102604,Barracão,1.0,3942
220,Paraná,4114708,Maria Helena,0.0,4115
221,Paraná,4116703,Nova Aurora,0.0,4141
222,Paraná,4126272,Saudade do Iguaçu,0.0,4272
223,Rio Grande do Sul,4302402,Bom Retiro do Sul,0.0,4657
224,Rio Grande do Sul,4305975,Coxilha,0.0,4726
225,Rio Grande do Sul,4306205,Cruzeiro do Sul,0.0,4732
226,Rio Grande do Sul,4306809,Encantado,1.0,4747
227,Rio Grande do Sul,4312153,Mato Leitão,0.0,4856
228,Rio Grande do Sul,4312252,Minas do Leão,0.0,4859
229,Mato Grosso,5107156,Reserva do Cabaçal,0.0,5284
230,Goiás,5200308,Alexânia,0.0,5330
231,Goiás,5203401,Bom Jardim de Goiás,0.0,5355
232,Goiás,5208608,Goianésia,0.0,5416
233,Goiás,5211503,Itumbiara,1.0,5446
234,Pará,1507755,Sapucaia,0.0,278
235,Tocantins,1714302,Nazaré,0.0,392
236,Maranhão,2103554,Conceição do Lago-Açu,0.0,511
237,Maranhão,2105104,Icatu,0.0,536
238,Piauí,2201945,Boqueirão do Piauí,0.0,700
239,Piauí,2209757,São Gonçalo do Gurguéia,0.0,854
240,Ceará,2300903,Apuiarés,0.0,901
241,Ceará,2311959,Salitre,0.0,1047
242,Ceará,2312403,São Gonçalo do Amarante,0.0,1052
243,Paraíba,2516151,Sossêgo,0.0,1451
244,Pernambuco,2614808,Tacaratu,0.0,1631
245,Alagoas,2702553,Estrela de Alagoas,0.0,1677
246,Alagoas,2706703,Penedo,1.0,1722
247,Bahia,2900306,Acajutiba,0.0,1829
248,Bahia,2903276,Barrocas,0.0,1867
249,Bahia,2908002,Coaraci,1.0,1925
250,Bahia,2911501,Gongogi,0.0,1966
251,Bahia,2932309,Ubatã,1.0,2224
252,Minas Gerais,3134301,Itumirim,0.0,2631
253,Minas Gerais,3140605,Materlândia,0.0,2713
254,Minas Gerais,3147501,Passabém,0.0,2798
255,Minas Gerais,3163805,São Miguel do Anta,0.0,2992
256,Rio de Janeiro,3300258,Arraial do Cabo,0.0,3180
257,São Paulo,3522505,Itapevi,0.0,3524
258,São Paulo,3531001,Monções,0.0,3614
259,Paraná,4105102,Centenário do Sul,0.0,3983
260,Paraná,4112108,Jandaia do Sul,1.0,4081
261,Paraná,4119004,Pérola d'Oeste,1.0,4174
262,Paraná,4125803,São Pedro do Ivaí,0.0,4266
263,Santa Catarina,4200309,Agronômica,0.0,4314
264,Santa Catarina,4206207,Gravatal,0.0,4409
265,Santa Catarina,4207684,Ipuaçu,0.0,4428
266,Rio Grande do Sul,4300554,Alto Alegre,0.0,4615
267,Rio Grande do Sul,4313003,Nova Bréscia,0.0,4880
268,Mato Grosso,5102850,Castanheira,1.0,5209
269,Tocantins,1720804,Sítio Novo do Tocantins,0.0,438
270,Maranhão,2101301,Bacuri,0.0,471
271,Piauí,2202075,Cajazeiras do Piauí,0.0,706
272,Ceará,2313708,Umari,0.0,1068
273,Paraíba,2513356,Santa Inês,0.0,1411
274,Paraíba,2514008,São João do Cariri,1.0,1424
275,Pernambuco,2601003,Angelim,0.0,1475
276,Alagoas,2701704,Capela,0.0,1667
277,Sergipe,2803500,Lagarto,1.0,1784
278,Minas Gerais,3138500,Liberdade,0.0,2684
279,Minas Gerais,3139409,Manhuaçu,1.0,2698
280,Minas Gerais,3164605,São Sebastião do Oeste,0.0,3002
281,Minas Gerais,3170479,Uruana de Minas,0.0,3071
282,São Paulo,3501806,Américo de Campos,0.0,3287
283,São Paulo,3505005,Barão de Antonina,1.0,3323
284,São Paulo,3514957,Embaúba,0.0,3433
285,São Paulo,3515657,Fernão,0.0,3446
286,São Paulo,3549953,São Lourenço da Serra,0.0,3825
287,São Paulo,3555208,Turiúba,0.0,3885
288,São Paulo,3557006,Votorantim,0.0,3907
289,Paraná,4100202,Adrianópolis,0.0,3913
290,Paraná,4103156,Bom Jesus do Sul,0.0,3952
291,Paraná,4107520,Esperança Nova,0.0,4015
292,Paraná,4128005,Ubiratã,1.0,4297
293,Santa Catarina,4219200,Vidal Ramos,0.0,4597
294,Rio Grande do Sul,4310108,Igrejinha,0.0,4806
295,Rio Grande do Sul,4314076,Passo do Sobrado,0.0,4909
296,Rio Grande do Sul,4322376,Unistalda,1.0,5078
297,Tocantins,1721109,Tocantínia,0.0,444
298,Maranhão,2107357,Nova Olinda do Maranhão,1.0,576
299,Maranhão,2107902,Passagem Franca,0.0,583
300,Ceará,2311504,Quixeré,0.0,1042
301,Paraíba,2509057,Marcação,0.0,1354
302,Pernambuco,2616001,Venturosa,1.0,1643
303,Sergipe,2802205,Feira Nova,1.0,1771
304,Sergipe,2806404,Santana do São Francisco,0.0,1814
305,Bahia,2904209,Botuporã,0.0,1879
306,Bahia,2900504,Érico Cardoso,0.0,1832
307,Minas Gerais,3115409,Catas Altas da Noruega,0.0,2411
308,Minas Gerais,3166808,Serra do Salitre,0.0,3028
309,Rio de Janeiro,3301157,Cardoso Moreira,0.0,3193
310,São Paulo,3521408,Iracemápolis,0.0,3512
311,São Paulo,3528205,Macedônia,0.0,3584
312,São Paulo,3551009,São Vicente,1.0,3836
313,Paraná,4105300,Céu Azul,1.0,3985
314,Paraná,4116000,Miraselva,0.0,4133
315,Paraná,4120705,Quatiguá,0.0,4199
316,Santa Catarina,4207700,Ipumirim,0.0,4429
317,Rio Grande do Sul,4320677,Sinimbu,0.0,5040
318,Mato Grosso,5106190,Nova Santa Helena,1.0,5256
319,Rondônia,1100288,Rolim de Moura,1.0,19
320,Maranhão,2109551,Ribamar Fiquene,0.0,607
321,Piauí,2205458,Joca Marques,0.0,773
322,Paraíba,2512408,Puxinanã,0.0,1395
323,Pernambuco,2614105,Sertânia,1.0,1624
324,Alagoas,2701001,Boca da Mata,0.0,1659
325,Alagoas,2704500,Maragogi,0.0,1698
326,Bahia,2921302,Milagres,1.0,2083
327,Minas Gerais,3104205,Arcos,1.0,2289
328,Minas Gerais,3144375,Natalândia,0.0,2756
329,São Paulo,3532504,Neves Paulista,0.0,3631
330,São Paulo,3540804,Potirendaba,1.0,3723
331,Santa Catarina,4216354,São João do Itaperiú,0.0,4556
332,Rio Grande do Sul,4302451,Boqueirão do Leão,1.0,4658
333,Rio Grande do Sul,4309902,Ibiraiaras,0.0,4803
334,Rio Grande do Sul,4312427,Mormaço,0.0,4865
335,Mato Grosso,5102694,Canabrava do Norte,0.0,5206
336,Goiás,5209150,Gouvelândia,0.0,5421
337,Goiás,5211602,Ivolândia,0.0,5447
338,Goiás,5220405,São Simão,1.0,5545
339,Pará,1501782,Breu Branco,0.0,177
340,Maranhão,2104909,Guimarães,0.0,534
341,Maranhão,2109239,Presidente Médici,0.0,601
342,Piauí,2203800,Flores do Piauí,0.0,747
343,Ceará,2301901,Barbalha,1.0,913
344,Alagoas,2708956,Senador Rui Palmeira,0.0,1745
345,Minas Gerais,3117836,Cônego Marinho,1.0,2439
346,Minas Gerais,3144706,Nova Era,1.0,2762
347,Minas Gerais,3148202,Patrocínio do Muriaé,0.0,2806
348,Minas Gerais,3167202,Sete Lagoas,1.0,3033
349,Minas Gerais,3169208,Tombos,1.0,3055
350,Minas Gerais,3170008,Ubaí,0.0,3064
351,Rio de Janeiro,3304607,Santa Maria Madalena,0.0,3243
352,São Paulo,3502200,Angatuba,0.0,3291
353,São Paulo,3502309,Anhembi,0.0,3292
354,São Paulo,3503901,Arujá,0.0,3311
355,São Paulo,3507506,Botucatu,1.0,3352
356,São Paulo,3511706,Charqueada,0.0,3399
357,São Paulo,3519501,Ibirarema,0.0,3490
358,São Paulo,3530904,Mombuca,0.0,3613
359,Paraná,4113106,Kaloré,0.0,4093
360,Rio Grande do Sul,4300703,Anta Gorda,0.0,4621
361,Rio Grande do Sul,4313425,Novo Machado,0.0,4893
362,Goiás,5200134,Acreúna,0.0,5325
363,Amazonas,1304260,Uarini,0.0,133
364,Pará,1505106,Óbidos,1.0,232
365,Maranhão,2102325,Buriticupu,1.0,490
366,Maranhão,2102358,Buritirana,0.0,491
367,Maranhão,2106607,Matões,0.0,564
368,Piauí,2204204,Francisco Santos,0.0,753
369,Ceará,2304202,Crato,1.0,941
370,Bahia,2901601,Antas,1.0,1845
371,Bahia,2905602,Camacan,1.0,1896
372,Bahia,2919900,Macururé,0.0,2065
373,Bahia,2933208,Vera Cruz,0.0,2237
374,Minas Gerais,3129806,Ibirité,0.0,2581
375,Minas Gerais,3133303,Itaobim,1.0,2620
376,Minas Gerais,3159902,Santo Antônio do Amparo,1.0,2941
377,Rio de Janeiro,3301405,Conceição de Macabu,0.0,3196
378,Rio de Janeiro,3303203,Nilópolis,0.0,3221
379,Rio de Janeiro,3304128,Quatis,0.0,3234
380,São Paulo,3507100,Bom Jesus dos Perdões,0.0,3346
381,São Paulo,3510500,Caraguatatuba,1.0,3387
382,São Paulo,3553807,Taquarituba,1.0,3866
383,São Paulo,3554706,Torrinha,0.0,3878
384,São Paulo,3554755,Trabiju,0.0,3879
385,Paraná,4103370,Brasilândia do Sul,0.0,3957
386,Paraná,4104907,Castro,1.0,3981
387,Paraná,4110102,Imbituva,0.0,4057
388,Santa Catarina,4210035,Luzerna,0.0,4461
389,Rio Grande do Sul,4313441,Novo Tiradentes,0.0,4894
390,Rio Grande do Sul,4321493,Toropi,0.0,5056
391,Mato Grosso do Sul,5003751,Eldorado,1.0,5135
392,Mato Grosso do Sul,5004007,Glória de Dourados,0.0,5138
393,Mato Grosso do Sul,5008008,Terenos,0.0,5179
394,Mato Grosso,5106240,Nova Ubiratã,0.0,5261
395,Mato Grosso,5106273,Novo Horizonte do Norte,0.0,5264
396,Goiás,5204904,Campos Belos,0.0,5377
397,Goiás,5207501,Estrela do Norte,0.0,5405
398,Goiás,5213855,Morro Agudo de Goiás,0.0,5473
399,Tocantins,1703842,Campos Lindos,0.0,340
400,Piauí,2203453,Dom Inocêncio,0.0,742
401,Piauí,2208403,Piripiri,1.0,830
402,Rio Grande do Norte,2403301,Encanto,0.0,1111
403,Rio Grande do Norte,2408201,Nísia Floresta,0.0,1164
404,Paraíba,2510105,Nova Floresta,0.0,1369
405,Pernambuco,2611101,Petrolina,1.0,1590
406,Sergipe,2805703,Propriá,1.0,1807
407,Bahia,2923506,Palmeiras,0.0,2115
408,Minas Gerais,3128253,Guaraciama,0.0,2564
409,Minas Gerais,3137403,Lagoa Dourada,0.0,2671
410,Minas Gerais,3146503,Pains,0.0,2787
411,Minas Gerais,3151206,Pirapora,1.0,2842
412,Minas Gerais,3154903,Rio Casca,1.0,2883
413,Minas Gerais,3166600,Serra da Saudade,0.0,3026
414,Espírito Santo,3202207,Fundão,0.0,3122
415,Espírito Santo,3203502,Montanha,0.0,3145
416,Espírito Santo,3205010,Sooretama,0.0,3167
417,São Paulo,3511508,Cerquilho,1.0,3397
418,São Paulo,3545209,Salto,1.0,3774
419,Paraná,4123501,Santa Helena,0.0,4234
420,Rio Grande do Sul,4305116,Centenário,0.0,4702
421,Rio Grande do Sul,4323200,Victor Graeff,0.0,5092
422,Mato Grosso,5106182,Nova Lacerda,0.0,5255
423,Rondônia,1101500,Seringueiras,0.0,46
424,Amazonas,1303205,Novo Airão,0.0,117
425,Tocantins,1718451,Pugmil,0.0,417
426,Piauí,2200103,Agricolândia,0.0,668
427,Rio Grande do Norte,2410207,Portalegre,0.0,1185
428,Bahia,2907509,Catu,0.0,1919
429,Bahia,2931905,Tucano,1.0,2220
430,Minas Gerais,3118304,Conselheiro Lafaiete,1.0,2445
431,Minas Gerais,3123809,Engenheiro Navarro,0.0,2509
432,Minas Gerais,3137205,Lagoa da Prata,1.0,2669
433,Minas Gerais,3145505,Olímpio Noronha,0.0,2774
434,Minas Gerais,3145802,Onça de Pitangui,0.0,2777
435,Minas Gerais,3164407,São Sebastião da Bela Vista,0.0,2998
436,Espírito Santo,3203320,Marataízes,0.0,3141
437,São Paulo,3522109,Itanhaém,0.0,3519
438,São Paulo,3542107,Rafard,0.0,3739
439,São Paulo,3547106,Santa Mercedes,0.0,3793
440,Paraná,4101309,Antônio Olinto,0.0,3927
441,Paraná,4106605,Cruzeiro do Oeste,0.0,4001
442,Paraná,4107801,Floraí,0.0,4024
443,Paraná,4111605,Ivatuba,0.0,4076
444,Paraná,4115804,Medianeira,1.0,4130
445,Paraná,4128203,União da Vitória,1.0,4299
446,Paraná,4128807,Xambrê,0.0,4310
447,Santa Catarina,4208500,Ituporanga,1.0,4440
448,Rio Grande do Sul,4307401,Esmeralda,0.0,4758
449,Rio Grande do Sul,4308656,Garruchos,0.0,4781
450,Mato Grosso do Sul,5001904,Bataguassu,1.0,5114
451,Mato Grosso,5106158,Nova Bandeirantes,0.0,5253
452,Mato Grosso,5107909,Sinop,1.0,5306
453,Amazonas,1300409,Barcelos,0.0,81
454,Tocantins,1701101,Aparecida do Rio Negro,0.0,318
455,Tocantins,1711803,Juarina,0.0,375
456,Ceará,2305100,Guaramiranga,0.0,959
457,Alagoas,2707800,Roteiro,0.0,1733
458,Sergipe,2800605,Barra dos Coqueiros,0.0,1757
459,Sergipe,2804102,Moita Bonita,0.0,1790
460,Bahia,2928208,Santana,1.0,2171
461,Minas Gerais,3104304,Areado,0.0,2290
462,Minas Gerais,3108602,Brasília de Minas,0.0,2336
463,Minas Gerais,3130606,Inconfidentes,0.0,2591
464,Minas Gerais,3133600,Itapeva,0.0,2623
465,Minas Gerais,3136603,Nova União,0.0,2661
466,Minas Gerais,3154408,Ressaquinha,0.0,2877
467,Minas Gerais,3157336,Santa Cruz de Minas,0.0,2911
468,Minas Gerais,3169901,Ubá,1.0,3063
469,Minas Gerais,3171303,Viçosa,1.0,3087
470,São Paulo,3506003,Bauru,1.0,3334
471,São Paulo,3517208,Guaiçara,0.0,3463
472,São Paulo,3518602,Guariba,0.0,3477
473,São Paulo,3525003,Jandira,0.0,3550
474,São Paulo,3530508,Mococa,0.0,3609
475,São Paulo,3535903,Paranapuã,1.0,3670
476,Santa Catarina,4204806,Curitibanos,1.0,4388
477,Rio Grande do Sul,4307609,Estância Velha,0.0,4762
478,Rio Grande do Sul,4318432,São João do Polêsine,0.0,4994
479,Goiás,5220603,Silvânia,0.0,5548
480,Tocantins,1705557,Combinado,0.0,349
481,Tocantins,1718758,Rio Sono,0.0,422
482,Piauí,2204303,Fronteiras,1.0,754
483,Ceará,2303931,Choró,0.0,937
484,Ceará,2307635,Madalena,1.0,993
485,Rio Grande do Norte,2401701,Bom Jesus,0.0,1093
486,Paraíba,2503902,Camalaú,0.0,1292
487,Paraíba,2504355,Caturité,0.0,1300
488,Paraíba,2505105,Cuité,0.0,1309
489,Paraíba,2507200,Itatuba,0.0,1334
490,Paraíba,2510303,Nova Palmeira,0.0,1371
491,Sergipe,2800407,Arauá,0.0,1755
492,Bahia,2912509,Ibipitanga,0.0,1978
493,Bahia,2932507,Una,0.0,2227
494,Minas Gerais,3107703,Bom Jesus do Amparo,0.0,2325
495,Minas Gerais,3116803,Coluna,0.0,2428
496,Minas Gerais,3135050,Jaíba,0.0,2639
497,Minas Gerais,3154002,Raul Soares,1.0,2872
498,Minas Gerais,3154200,Resende Costa,0.0,2875
499,Minas Gerais,3157658,Santa Helena de Minas,0.0,2916
500,Minas Gerais,3161056,São Félix de Minas,0.0,2955
501,Minas Gerais,3169604,Tupaciguara,1.0,3060
502,Paraná,4100905,Amaporã,0.0,3921
503,Paraná,4118808,Peabiru,1.0,4171
504,Rio Grande do Sul,4304200,Candelária,1.0,4680
505,Rio Grande do Sul,4313607,Paim Filho,1.0,4898
506,Mato Grosso,5103353,Confresa,1.0,5216
507,Pará,1503705,Itupiranga,0.0,209
508,Tocantins,1703909,Caseara,0.0,344
509,Tocantins,1716703,Colméia,1.0,407
510,Ceará,2312908,Sobral,1.0,1057
511,Pernambuco,2611309,Pombos,0.0,1592
512,Pernambuco,2611606,Recife,1.0,1596
513,Pernambuco,2614600,Tabira,1.0,1629
514,Alagoas,2706901,Pilar,0.0,1724
515,Bahia,2909703,Cristópolis,1.0,1942
516,Bahia,2911659,Guajeru,0.0,1968
517,Bahia,2917805,Jaguaripe,0.0,2037
518,Bahia,2922805,Nova Itarana,0.0,2104
519,Bahia,2932804,Utinga,1.0,2230
520,Minas Gerais,3126752,Franciscópolis,0.0,2541
521,Minas Gerais,3133105,Itanhandu,1.0,2618
522,Minas Gerais,3149150,Pedras de Maria da Cruz,0.0,2817
523,Minas Gerais,3150208,Piedade de Ponte Nova,0.0,2830
524,Minas Gerais,3151305,Piraúba,1.0,2843
525,Rio de Janeiro,3301009,Campos dos Goytacazes,1.0,3191
526,São Paulo,3500402,Águas da Prata,0.0,3270
527,São Paulo,3507456,Borebi,0.0,3351
528,São Paulo,3514809,Eldorado,1.0,3430
529,São Paulo,3557303,Estiva Gerbi,0.0,3911
530,São Paulo,3523701,Itirapuã,0.0,3537
531,São Paulo,3527207,Lorena,1.0,3573
532,São Paulo,3529203,Martinópolis,1.0,3595
533,São Paulo,3535705,Paraíso,0.0,3668
534,Paraná,4110953,Itaipulândia,0.0,4067
535,Santa Catarina,4205357,Flor do Sertão,0.0,4397
536,Santa Catarina,4215000,Rio Negrinho,0.0,4530
537,Rio Grande do Sul,4301909,Barra do Ribeiro,0.0,4643
538,Rio Grande do Sul,4304671,Capivari do Sul,0.0,4691
539,Rio Grande do Sul,4308201,Flores da Cunha,0.0,4773
540,Rio Grande do Sul,4312476,Morro Reuter,0.0,4868
541,Goiás,5200829,Amaralina,0.0,5335
542,Goiás,5202601,Aurilândia,0.0,5350
543,Goiás,5203906,Buriti Alegre,0.0,5361
544,Goiás,5212006,Jaupaci,0.0,5451
545,Goiás,5221577,Uirapuru,0.0,5559
546,Pará,1505536,Parauapebas,1.0,240
547,Maranhão,2110237,Santana do Maranhão,0.0,617
548,Piauí,2202133,Campo Grande do Piauí,1.0,711
549,Piauí,2207777,Patos do Piauí,1.0,819
550,Rio Grande do Norte,2408003,Mossoró,1.0,1162
551,Paraíba,2506202,Frei Martinho,0.0,1323
552,Paraíba,2506251,Gado Bravo,0.0,1324
553,Pernambuco,2604601,Condado,0.0,1515
554,Bahia,2921450,Mirante,0.0,2085
555,Bahia,2928901,São Desidério,1.0,2178
556,Minas Gerais,3122801,Dom Viçoso,0.0,2498
557,Minas Gerais,3130101,Igarapé,0.0,2585
558,Minas Gerais,3146206,Ouro Verde de Minas,0.0,2783
559,Minas Gerais,3155603,Rio Pardo de Minas,0.0,2890
560,São Paulo,3536257,Parisi,0.0,3674
561,Paraná,4109203,Guaraci,0.0,4044
562,Paraná,4128534,Ventania,0.0,4303
563,Santa Catarina,4204178,Cerro Negro,0.0,4375
564,Rio Grande do Sul,4302907,Cacequi,0.0,4665
565,Rio Grande do Sul,4305454,Cidreira,0.0,4714
566,Rio Grande do Sul,4317251,Santa Tereza,0.0,4976
567,Rio Grande do Sul,4317707,Santo Antônio das Missões,1.0,4982
568,Rio Grande do Sul,4321451,Teutônia,1.0,5053
569,Mato Grosso do Sul,5005707,Naviraí,1.0,5155
570,Mato Grosso,5103700,Feliz Natal,0.0,5224
571,Goiás,5217708,Pontalina,0.0,5510
572,Rondônia,1100189,Pimenta Bueno,1.0,15
573,Amapá,1600808,Vitória do Jari,0.0,310
574,Maranhão,2107100,Morros,0.0,572
575,Piauí,2202539,Caraúbas do Piauí,0.0,719
576,Piauí,2211357,Várzea Branca,0.0,886
577,Ceará,2301406,Aratuba,0.0,907
578,Ceará,2306108,Irauçuba,1.0,974
579,Ceará,2313609,Ubajara,1.0,1067
580,Paraíba,2501104,Areia,0.0,1256
581,Paraíba,2505352,Damião,0.0,1314
582,Paraíba,2509305,Mataraca,0.0,1358
583,Paraíba,2515807,Serra Redonda,0.0,1445
584,Pernambuco,2604403,Chã de Alegria,0.0,1513
585,Alagoas,2708303,São José da Laje,1.0,1738
586,Sergipe,2805802,Riachão do Dantas,0.0,1808
587,Bahia,2900603,Aiquara,0.0,1833
588,Bahia,2901403,Angical,0.0,1843
589,Bahia,2911857,Heliópolis,0.0,1971
590,Minas Gerais,3121001,Datas,0.0,2476
591,Minas Gerais,3163201,São José do Alegre,1.0,2986
592,Minas Gerais,3170750,Varjão de Minas,0.0,3078
593,Espírito Santo,3205150,Vila Pavão,0.0,3171
594,São Paulo,3518909,Guzolândia,0.0,3481
595,São Paulo,3521507,Irapuã,0.0,3513
596,São Paulo,3528403,Mairinque,0.0,3586
597,São Paulo,3535804,Paranapanema,0.0,3669
598,São Paulo,3546256,Santa Cruz da Esperança,0.0,3784
599,São Paulo,3556008,Urupês,1.0,3894
600,Paraná,4102109,Astorga,1.0,3937
601,Santa Catarina,4200556,Águas Frias,0.0,4317
602,Santa Catarina,4213302,Ponte Alta,1.0,4511
603,Rio Grande do Sul,4311270,Lagoa dos Três Cantos,0.0,4835
604,Pará,1504976,Nova Ipixuna,0.0,228
605,Tocantins,1722081,Wanderlândia,0.0,448
606,Maranhão,2110104,Santa Quitéria do Maranhão,0.0,615
607,Ceará,2304277,Ererê,0.0,945
608,Paraíba,2512101,Pombal,1.0,1392
609,Paraíba,2516409,Tacima,0.0,1454
610,Pernambuco,2608701,Lagoa dos Gatos,0.0,1564
611,Alagoas,2707404,Porto de Pedras,0.0,1729
612,Bahia,2911402,Glória,0.0,1965
613,Bahia,2922300,Muritiba,0.0,2096
614,Minas Gerais,3116704,Coimbra,0.0,2427
615,Minas Gerais,3125408,Felício dos Santos,0.0,2526
616,Minas Gerais,3151008,Piranguinho,1.0,2840
617,Espírito Santo,3201209,Cachoeiro de Itapemirim,1.0,3112
618,Espírito Santo,3203809,Muqui,0.0,3148
619,Rio de Janeiro,3305901,Trajano de Moraes,0.0,3261
620,São Paulo,3509700,Campos do Jordão,0.0,3377
621,São Paulo,3510708,Cardoso,0.0,3389
622,São Paulo,3515301,Estrela do Norte,0.0,3441
623,São Paulo,3553005,Taguaí,0.0,3857
624,Santa Catarina,4201950,Balneário Arroio do Silva,0.0,4336
625,Santa Catarina,4203402,Campo Belo do Sul,0.0,4365
626,Santa Catarina,4212601,Peritiba,0.0,4502
627,Rio Grande do Sul,4309506,Guarani das Missões,0.0,4795
628,Rio Grande do Sul,4310751,Ivorá,0.0,4822
629,Rio Grande do Sul,4313953,Pantano Grande,0.0,4903
630,Rio Grande do Sul,4314308,Pejuçara,0.0,4915
631,Rio Grande do Sul,4317608,Santo Antônio da Patrulha,1.0,4981
632,Rio Grande do Sul,4320701,Sobradinho,1.0,5041
633,Mato Grosso,5107040,Primavera do Leste,1.0,5281
634,Goiás,5204656,Campinaçu,0.0,5373
635,Goiás,5209606,Heitoraí,0.0,5426
636,Goiás,5220207,São Miguel do Araguaia,0.0,5542
637,Rondônia,1100924,Chupinguaia,0.0,33
638,Tocantins,1711951,Lagoa do Tocantins,0.0,377
639,Maranhão,2100832,Apicum-Açu,0.0,463
640,Maranhão,2112308,Tuntum,0.0,656
641,Piauí,2201101,Avelino Lopes,0.0,683
642,Piauí,2207553,Paquetá,0.0,815
643,Piauí,2210904,Socorro do Piauí,0.0,878
644,Ceará,2301109,Aracati,1.0,903
645,Rio Grande do Norte,2401206,Arês,0.0,1086
646,Pernambuco,2605301,Exu,1.0,1523
647,Alagoas,2705101,Matriz de Camaragibe,0.0,1704
648,Bahia,2903201,Barreiras,1.0,1865
649,Minas Gerais,3111705,Canaã,0.0,2370
650,Minas Gerais,3133501,Itapecerica,1.0,2622
651,Espírito Santo,3204609,Santa Teresa,0.0,3160
652,São Paulo,3515194,Espírito Santo do Turvo,0.0,3439
653,São Paulo,3517109,Glicério,0.0,3462
654,São Paulo,3531704,Monteiro Lobato,0.0,3621
655,São Paulo,3536570,Paulistânia,0.0,3678
656,São Paulo,3546207,Santa Cruz da Conceição,0.0,3783
657,Paraná,4113908,Mallet,0.0,4106
658,Paraná,4117909,Palotina,1.0,4161
659,Paraná,4125506,São José dos Pinhais,0.0,4261
660,Paraná,4127007,Teixeira Soares,0.0,4283
661,Santa Catarina,4211603,Nova Veneza,0.0,4483
662,Santa Catarina,4216305,São João Batista,0.0,4555
663,Rio Grande do Sul,4305702,Condor,0.0,4718
664,Rio Grande do Sul,4306700,Dona Francisca,0.0,4743
665,Rio Grande do Sul,4308854,Gentil,0.0,4784
666,Mato Grosso do Sul,5007703,Sete Quedas,0.0,5173
667,Goiás,5219308,Santa Helena de Goiás,1.0,5526
668,Amazonas,1302405,Lábrea,1.0,108
669,Tocantins,1703701,Brejinho de Nazaré,1.0,337
670,Pernambuco,2608305,Jupi,0.0,1559
671,Pernambuco,2612307,Saloá,0.0,1603
672,Minas Gerais,3111804,Canápolis,0.0,2371
673,Minas Gerais,3134202,Ituiutaba,1.0,2630
674,Minas Gerais,3165909,Senador Modestino Gonçalves,0.0,3019
675,São Paulo,3507902,Brotas,0.0,3357
676,São Paulo,3509452,Campina do Monte Alegre,0.0,3374
